;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;5;7;8;9;10;11;16;16;16;16;16;16;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;GPS;GPS;GPS;GPS;GPS;GPS;GPS;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TIME(UTC);
440552;0,0;0,3;71,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   218;  4122; 133; 132; 121;  59;  93; 117;     3;    0;    1,0;    0,0;N 58:16.0560;E 12:16.6140;14:05:11;
441564;0,0;0,3;71,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   218;  4140; 133; 133; 121;  60;  93; 117;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6141;14:05:12;
442579;0,0;0,3;71,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   218;  4236; 133; 133; 122;  62;  94; 117;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6142;14:05:13;
443595;0,0;0,3;72,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,8;  7,8;   218;  4350; 133; 133; 122;  63;  94; 117;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6143;14:05:14;
444607;0,0;0,3;71,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   218;  4392; 133; 133; 122;  64;  94; 116;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6144;14:05:15;
445623;0,0;0,3;71,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   218;  4524; 132; 132; 122;  65;  94; 115;     3;    0;    2,0;    0,0;N 58:16.0561;E 12:16.6144;14:05:16;
446635;0,0;0,3;72,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   218;  4536; 132; 132; 121;  65;  94; 114;     3;    0;    2,0;    0,0;N 58:16.0561;E 12:16.6145;14:05:17;
447651;0,0;0,3;72,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   219;  4602; 132; 131; 121;  66;  94; 113;     3;    0;    1,0;    0,0;N 58:16.0560;E 12:16.6145;14:05:18;
448663;0,0;0,3;72,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   219;  4674; 131; 131; 121;  67;  93; 112;     3;    0;    2,0;    0,0;N 58:16.0560;E 12:16.6146;14:05:19;
449674;0,0;0,3;86,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   219;  4674; 131; 131; 121;  67;  93; 111;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6147;14:05:20;
450686;0,0;0,3;88,1;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,8;  7,8;   219;  2424; 131; 131; 121;  67;  92; 111;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6148;14:05:21;
451698;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   219;  3990; 131; 131; 120;  67;  92; 111;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6149;14:05:22;
452709;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   219;  2388; 130; 130; 120;  66;  91; 112;     3;    0;    0,0;    0,0;N 58:16.0561;E 12:16.6150;14:05:23;
453720;0,0;0,3;-44,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   219;  2004; 130; 130; 120;  66;  91; 112;     2;    0;    0,0;    0,0;N 58:16.0561;E 12:16.6150;14:05:24;
454731;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   219;  5526; 129; 129; 119;  66;  92; 113;     2;    0;    1,0;   +1,0;N 58:16.0561;E 12:16.6151;14:05:25;
455743;0,0;0,3;-1,0;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   219;  6324; 128; 129; 119;  66;  92; 113;     3;    0;    1,0;    0,0;N 58:16.0561;E 12:16.6152;14:05:26;
456755;0,0;0,3;72,5;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   219;  6288; 128; 128; 119;  65;  92; 113;     2;    0;    0,0;    0,0;N 58:16.0561;E 12:16.6153;14:05:27;
457767;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   220;  3480; 128; 128; 119;  64;  92; 113;     2;    0;    0,0;    0,0;N 58:16.0561;E 12:16.6154;14:05:28;
458779;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   220;  3270; 129; 128; 119;  64;  93; 114;     2;    0;    1,0;    0,0;N 58:16.0560;E 12:16.6155;14:05:29;
459794;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   220;  3720; 129; 129; 119;  64;  93; 113;     3;    0;    1,0;    0,0;N 58:16.0560;E 12:16.6156;14:05:30;
460806;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   220;  3762; 130; 129; 118;  64;  93; 113;     3;    0;    2,0;    0,0;N 58:16.0559;E 12:16.6155;14:05:31;
461819;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   220;  3744; 129; 128; 118;  64;  93; 113;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6156;14:05:32;
462831;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   220;  3708; 129; 128; 117;  65;  93; 112;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6157;14:05:33;
463843;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   220;  3690; 129; 128; 117;  65;  93; 112;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6158;14:05:34;
464854;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3666; 128; 127; 116;  64;  93; 112;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6158;14:05:34;
465865;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3714; 128; 127; 115;  64;  93; 112;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6158;14:05:35;
466877;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3708; 128; 127; 115;  63;  93; 112;     3;    0;    1,0;    0,0;N 58:16.0559;E 12:16.6159;14:05:36;
467889;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3684; 127; 126; 114;  62;  92; 112;     3;    0;    0,0;    0,0;N 58:16.0558;E 12:16.6159;14:05:37;
468901;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3822; 127; 125; 114;  62;  92; 112;     3;    0;    1,0;    0,0;N 58:16.0558;E 12:16.6158;14:05:38;
469913;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   221;  3810; 127; 125; 113;  62;  92; 112;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6159;14:05:40;
470928;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   221;  3822; 126; 125; 113;  63;  92; 111;     3;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6158;14:05:41;
471942;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   221;  3810; 126; 124; 112;  63;  91; 110;     3;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6158;14:05:42;
472954;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   222;  3726; 125; 124; 112;  63;  91; 109;     3;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6159;14:05:43;
473966;0,0;0,3;79,3;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,8;   222;  3858; 125; 123; 112;  62;  90; 109;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6159;14:05:44;
474978;0,0;0,3;80,4;0,1;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,7;  0,0;3;   0,9;  7,8;   222;  3816; 124; 123; 111;  61;  89; 108;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6159;14:05:45;
475990;0,0;0,3;75,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   222;  3708; 124; 122; 110;  60;  89; 107;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6160;14:05:46;
477000;0,0;0,3;86,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   222;  3672; 123; 122; 110;  60;  89; 107;     3;    0;    0,0;    0,0;N 58:16.0556;E 12:16.6160;14:05:47;
478012;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   222;  3654; 123; 121; 109;  61;  89; 106;     3;    0;    1,0;    0,0;N 58:16.0556;E 12:16.6160;14:05:48;
479024;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   222;  3654; 123; 121; 109;  62;  88; 105;     3;    0;    1,0;    0,0;N 58:16.0556;E 12:16.6161;14:05:49;
480038;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   222;  1938; 122; 120; 109;  62;  88; 105;     3;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6161;14:05:50;
481050;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1926; 121; 120; 108;  63;  88; 105;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6162;14:05:51;
482061;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1926; 121; 119; 108;  63;  88; 104;     3;    0;    0,0;    0,0;N 58:16.0557;E 12:16.6163;14:05:52;
483072;0,0;0,3;93,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1998; 120; 118; 108;  64;  88; 104;     3;    0;    1,0;    0,0;N 58:16.0557;E 12:16.6163;14:05:53;
484084;0,0;0,3;94,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1998; 120; 118; 107;  64;  88; 104;     3;    0;    1,0;    0,0;N 58:16.0556;E 12:16.6164;14:05:54;
485097;0,0;0,3;94,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1980; 118; 117; 107;  65;  88; 104;     3;    0;    1,0;    0,0;N 58:16.0556;E 12:16.6165;14:05:55;
486111;0,0;0,3;94,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1992; 117; 116; 106;  65;  88; 104;     3;    0;    1,0;    0,0;N 58:16.0556;E 12:16.6166;14:05:56;
487122;0,0;0,3;94,6;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   223;  1980; 116; 115; 105;  65;  88; 104;     4;    0;    1,0;    0,0;N 58:16.0555;E 12:16.6166;14:05:57;
488135;0,0;0,3;95,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   223;  1980; 115; 115; 105;  64;  88; 104;     4;    0;    1,0;    0,0;N 58:16.0555;E 12:16.6167;14:05:58;
489147;0,0;0,3;95,2;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   223;  1932; 114; 114; 104;  63;  88; 103;     4;    0;    1,0;    0,0;N 58:16.0554;E 12:16.6168;14:05:59;
490162;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   224;  1908; 113; 113; 104;  63;  88; 103;     4;    0;    1,0;    0,0;N 58:16.0554;E 12:16.6169;14:06:00;
491176;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   224;  1902; 112; 112; 103;  62;  88; 103;     4;    0;    1,0;    0,0;N 58:16.0553;E 12:16.6169;14:06:01;
492193;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1938; 111; 112; 103;  62;  88; 103;     4;    0;    1,0;    0,0;N 58:16.0553;E 12:16.6170;14:06:02;
493205;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1908; 110; 111; 102;  62;  87; 102;     4;    0;    1,0;    0,0;N 58:16.0553;E 12:16.6171;14:06:03;
494217;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1878; 109; 110; 101;  62;  87; 102;     4;    0;    1,0;    0,0;N 58:16.0552;E 12:16.6170;14:06:04;
495229;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1878; 109; 110; 101;  61;  87; 101;     4;    0;    1,0;    0,0;N 58:16.0551;E 12:16.6170;14:06:05;
496241;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1884; 108; 110; 100;  61;  86; 101;     5;    0;    0,0;    0,0;N 58:16.0550;E 12:16.6170;14:06:06;
497253;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1890; 107; 109; 100;  60;  86; 100;     4;    0;    0,0;    0,0;N 58:16.0551;E 12:16.6171;14:06:07;
498264;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1860; 106; 108;  99;  60;  85; 100;     4;    0;    0,0;    0,0;N 58:16.0551;E 12:16.6173;14:06:09;
499275;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1866; 106; 108;  99;  60;  85; 100;     4;    0;    0,0;    0,0;N 58:16.0551;E 12:16.6173;14:06:09;
500287;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   224;  1860; 105; 107;  99;  60;  85; 100;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6173;14:06:11;
501299;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   225;  1884; 104; 107;  97;  62;  85;  99;     4;    0;    1,0;    0,0;N 58:16.0551;E 12:16.6173;14:06:12;
502311;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   225;  1860; 103; 106;  97;  62;  85;  99;     5;    0;    1,0;    0,0;N 58:16.0551;E 12:16.6175;14:06:13;
503323;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   225;  1866; 102; 105;  96;  62;  85;  99;     5;    0;    1,0;    0,0;N 58:16.0551;E 12:16.6176;14:06:14;
504335;0,0;0,3;22,0;0,3;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   225;  1842; 102; 105;  96;  61;  85;  98;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6176;14:06:15;
505347;0,0;0,3;-65,9;4,5;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   225;  1950; 101; 104;  95;  61;  85;  98;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6176;14:06:16;
506359;0,0;0,3;-65,9;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   225;  6450; 100; 104;  95;  60;  85;  98;     5;    0;    3,0;    0,0;N 58:16.0550;E 12:16.6177;14:06:17;
507371;0,0;0,3;32,1;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,6;  7,8;   225;  6492; 101; 104;  94;  60;  85;  98;     5;    0;    3,0;    0,0;N 58:16.0550;E 12:16.6177;14:06:18;
508382;0,0;0,3;74,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   225;  5640; 102; 104;  94;  60;  86;  97;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6177;14:06:19;
509393;0,0;0,3;74,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   225;  3654; 104; 105;  95;  61;  86;  97;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6178;14:06:20;
510406;0,0;0,3;74,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  3882; 105; 106;  96;  62;  87;  96;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6178;14:06:20;
511418;0,0;0,3;74,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  3990; 106; 107;  96;  63;  87;  96;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6179;14:06:21;
512432;0,0;0,3;74,0;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  4050; 107; 108;  97;  64;  88;  95;     5;    0;    2,0;    0,0;N 58:16.0550;E 12:16.6179;14:06:22;
513444;0,0;0,3;83,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  4140; 108; 108;  97;  65;  88;  95;     5;    0;    2,0;    0,0;N 58:16.0549;E 12:16.6179;14:06:23;
514456;0,0;0,3;88,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  4026; 108; 109;  97;  65;  88;  95;     5;    0;    2,0;    0,0;N 58:16.0549;E 12:16.6179;14:06:24;
515468;0,0;0,3;88,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  3390; 109; 109;  98;  65;  88;  96;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:25;
516480;0,0;0,3;88,8;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,9;  7,8;   226;  3528; 109; 109;  99;  65;  88;  95;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:26;
517492;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,9;  7,8;   226;  3570; 109; 109;  99;  66;  88;  95;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:27;
518504;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  2166; 110; 109;  99;  66;  88;  94;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:28;
519516;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   227;  1950; 110; 109;  98;  67;  88;  94;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:29;
520527;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,8;  0,0;3;   0,7;  7,8;   227;  1848; 110; 109;  98;  67;  87;  94;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:30;
521538;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1860; 109; 108;  98;  68;  87;  94;     5;    0;    1,0;    0,0;N 58:16.0549;E 12:16.6180;14:06:31;
522550;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1812; 109; 108;  98;  68;  87;  94;     5;    0;    1,0;    0,0;N 58:16.0549;E 12:16.6180;14:06:32;
523562;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1824; 108; 107;  97;  68;  87;  94;     5;    0;    0,0;    0,0;N 58:16.0549;E 12:16.6180;14:06:33;
524575;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1782; 107; 107;  97;  68;  87;  94;     5;    0;    1,0;    0,0;N 58:16.0550;E 12:16.6180;14:06:34;
525589;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1806; 106; 106;  97;  68;  87;  94;     5;    0;    0,0;    0,0;N 58:16.0551;E 12:16.6181;14:06:35;
526601;0,0;0,3;95,7;0,0;100,0;0,0;0,3;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;-100,0;  7,9;  0,0;3;   0,7;  7,8;   227;  1830; 106; 106;  96;  68;  87;  95;     5;    0;    0,0;    0,0;N 58:16.0551;E 12:16.6181;14:06:36;
